,GJD-2450000,airmass,sky,dx,dy,flux(10),err(10),flux(11),err(11),flux(12),err(12),flux(13),err(13),flux(14),err(14),flux(15),err(15)
260,8063.040237,1.4549,510.5,-2.923,-0.155,0.9999239999999999,0.0034490000000000002,0.999059,0.0035909999999999996,0.998209,0.003743,0.9976950000000001,0.0039049999999999996,0.996567,0.004072999999999999,0.9958,0.004247
261,8063.040873999999,1.4579,510.2,-2.506,-0.7659999999999999,1.0060879999999999,0.003476,1.005925,0.003622,1.005449,0.003778,1.00473,0.003943,1.003341,0.004113,1.003113,0.004289
262,8063.041509999999,1.4612,508.7,-3.738,-0.785,1.0007620000000002,0.0034560000000000003,1.000602,0.0036049999999999997,1.001176,0.0037649999999999997,1.001368,0.003929,1.001592,0.004103,1.001703,0.004281
263,8063.042135,1.4641,511.4,-2.7460000000000004,-0.461,0.9973780000000001,0.003452,0.996825,0.0035979999999999996,0.995633,0.0037530000000000003,0.998215,0.003922,0.9995139999999999,0.0040950000000000005,0.99935,0.0042710000000000005
264,8063.042772,1.4675,513.6,-2.966,-0.763,1.0015370000000001,0.003445,1.002712,0.003595,1.0043879999999998,0.0037560000000000002,1.0054299999999998,0.003924,1.005762,0.004097,1.004974,0.004272
265,8063.0433969999995,1.4706,510.6,-3.407,-0.292,1.004294,0.003447,1.003047,0.003593,1.0026389999999998,0.003751,1.0036040000000002,0.003917,1.0023950000000001,0.004086,1.000514,0.00426
266,8063.044022,1.4741,514.5,-3.363,-0.473,0.999346,0.00344,0.998825,0.003589,0.997976,0.003746,0.997926,0.003912,0.998525,0.004086,0.998426,0.004264
267,8063.044659,1.4772,517.4,-3.389,-0.424,1.005256,0.003474,1.005674,0.003624,1.005857,0.003783,1.006373,0.003951,1.006075,0.004123,1.006315,0.004302
268,8063.045272,1.4804,516.0,-2.804,-0.765,1.001002,0.003461,1.001615,0.00361,1.001946,0.0037689999999999998,1.002448,0.003935,1.001113,0.004104,1.001326,0.004281
269,8063.045909,1.484,510.9,-3.202,0.732,0.999294,0.0034549999999999997,0.99928,0.003602,0.999085,0.0037600000000000003,0.997999,0.003924,0.999237,0.004099,0.9994350000000001,0.004278
270,8063.046534,1.4872,506.5,-2.505,-1.8840000000000001,0.998519,0.0034549999999999997,0.9973770000000001,0.003599,0.9970530000000001,0.003757,0.997352,0.003924,0.997434,0.004096,0.9969469999999999,0.004272
271,8063.047159000001,1.4906,507.6,-2.6839999999999997,-0.41200000000000003,0.9903209999999999,0.0034240000000000004,0.989684,0.003571,0.9901700000000001,0.003729,0.9924120000000001,0.003896,0.9921120000000001,0.004063000000000001,0.991467,0.0042380000000000004
272,8063.047784,1.4943,512.4,-2.589,-0.04,1.004991,0.003474,1.0052,0.003624,1.00547,0.003785,1.005896,0.003952000000000001,1.0049860000000002,0.004122,1.0054809999999998,0.0043
273,8063.04842,1.4976,514.7,-3.602,-0.6409999999999999,1.00175,0.00346,1.002472,0.003607,1.003336,0.003766,1.003352,0.0039310000000000005,1.0030860000000001,0.004102000000000001,1.003301,0.004279
274,8063.049045000001,1.5014,514.0,-2.314,-0.7659999999999999,1.0038129999999998,0.003482,1.0043360000000001,0.003628,1.004578,0.0037840000000000005,1.0044870000000001,0.003947,1.0053020000000001,0.00412,1.005309,0.004295
275,8063.04967,1.5049,516.8,-2.443,-0.141,0.997107,0.003472,0.996498,0.003621,0.995958,0.0037799999999999995,0.995281,0.003947,0.9954379999999999,0.004122,0.994554,0.004301
276,8063.0503069999995,1.5087,520.5,-3.53,-0.9890000000000001,0.999783,0.0034700000000000004,0.9991209999999999,0.003617,0.998216,0.003774,0.998023,0.003939,0.996452,0.004108,0.9973569999999999,0.004288
277,8063.050943000001,1.5123,527.6,-3.0039999999999996,-0.7120000000000001,1.001735,0.003478,1.0029620000000001,0.003632,1.004016,0.003795,1.003971,0.003965,1.0022950000000002,0.004137,1.001941,0.004319
278,8063.051579999999,1.5162,531.0,-3.003,-0.057999999999999996,1.0029549999999998,0.0035020000000000003,1.0046760000000001,0.0036590000000000004,1.005058,0.003822,1.006175,0.003995,1.006597,0.0041719999999999995,1.0060559999999998,0.004353
279,8063.052216,1.5199,533.6,-3.508,0.107,0.9967450000000001,0.003481,0.9975290000000001,0.003638,0.9963930000000001,0.0038,0.9968030000000001,0.003972,0.9970120000000001,0.004151,0.999374,0.004337
280,8063.052841,1.524,534.1,-3.0780000000000003,-0.922,1.002722,0.0035020000000000003,1.003112,0.003655,1.004673,0.003821,1.0060440000000002,0.003993,1.0077690000000001,0.0041719999999999995,1.006605,0.004353
281,8063.053465999999,1.5277,535.6,-3.707,0.258,1.0034319999999999,0.003508,1.0037049999999998,0.0036609999999999998,1.003067,0.0038229999999999996,1.002975,0.003993,1.002847,0.004168,1.002995,0.004351
282,8063.054103,1.5318,527.9,-2.753,-1.3969999999999998,0.999725,0.003486,0.9994959999999999,0.003636,0.999173,0.003797,0.9977360000000001,0.003964,0.9963360000000001,0.004135,0.995692,0.004315
283,8063.054728,1.5356,532.6,-2.68,-1.7630000000000001,0.9990319999999999,0.003503,0.999769,0.00366,1.001379,0.003827,1.000708,0.003996,1.0006059999999999,0.004175,1.0,0.0043560000000000005
284,8063.055365,1.5399,567.7,-3.3810000000000002,0.287,0.999808,0.0035259999999999996,0.999598,0.0036850000000000003,0.999849,0.003854,0.999926,0.004031,1.0006469999999998,0.004213000000000001,1.001893,0.004404
285,8063.056001000001,1.5438,556.8,-3.803,0.375,1.0,0.003496,0.9999239999999999,0.0036520000000000003,0.999959,0.0038179999999999998,1.000756,0.003992,0.999769,0.004168,1.000797,0.004354
